id,customer_id,amount,order_date
175184,6728,134.87,2026-02-13
175242,48725,14.78,2026-02-14
175438,25408,49.86,2026-02-15
175443,22630,685.19,2026-02-12
175460,48285,846.36,2026-02-18
175470,5523,638.5,2026-02-13
175533,36688,902.39,2026-02-17
175535,30662,333.76,2026-02-15
175545,17851,414.75,2026-02-13
175663,4417,453.03,2026-02-18
175713,26213,839.74,2026-02-12
175746,44111,795.78,2026-02-16
175817,46904,52.14,2026-02-15
175830,41271,962.04,2026-02-13
175834,49044,522.16,2026-02-17
175844,41138,796.77,2026-02-12
175852,2340,791.42,2026-02-17
175902,11265,623.29,2026-02-16
175942,5081,38.7,2026-02-17
175968,27156,862.2,2026-02-17
175974,47823,613.58,2026-02-13
175981,4235,848.17,2026-02-13
175989,43565,706.76,2026-02-14
176012,49219,471.81,2026-02-14
176032,6645,843.96,2026-02-16
176050,19349,517.14,2026-02-16
176117,26413,718.23,2026-02-12
176136,7615,703.68,2026-02-16
176226,22394,755.59,2026-02-18
176261,17907,87.36,2026-02-15
176292,24498,37.5,2026-02-17
176373,2451,350.57,2026-02-12
176501,29295,774.66,2026-02-12
176518,37029,716.88,2026-02-18
176527,42440,347.21,2026-02-17
176540,22740,358.4,2026-02-15
176558,24805,571.7,2026-02-15
176572,47141,64.81,2026-02-16
176776,21037,433.69,2026-02-12
176802,2955,974.37,2026-02-14
176824,28855,259.06,2026-02-16
176877,22046,710.37,2026-02-12
176924,30620,331.24,2026-02-17
176980,17250,182.91,2026-02-12
177085,31771,756.44,2026-02-15
177087,13939,428.97,2026-02-16
177127,12580,689.42,2026-02-15
177171,17255,383.89,2026-02-13
177349,44909,778.42,2026-02-13
177403,34433,74.71,2026-02-15
177474,18658,663.32,2026-02-16
177554,32336,636.45,2026-02-13
177684,8400,602.53,2026-02-12
177827,19514,79.53,2026-02-15
177912,38695,764.97,2026-02-15
177915,14711,804.81,2026-02-15
178037,4283,108.56,2026-02-14
178061,35850,994.44,2026-02-15
178107,17469,782.27,2026-02-12
178120,3185,408.2,2026-02-16
178175,6205,495.26,2026-02-12
178189,18483,890.14,2026-02-17
178236,11761,295.24,2026-02-18
178315,41483,720.62,2026-02-18
178373,47832,962.98,2026-02-13
178400,6987,835.54,2026-02-13
178413,47306,567.23,2026-02-16
178673,37896,49.02,2026-02-16
178707,15586,780.09,2026-02-18
178789,9142,605.96,2026-02-17
178922,5780,832.09,2026-02-12
179023,12687,322.56,2026-02-17
179058,442,466.46,2026-02-14
179080,50000,458.55,2026-02-14
179114,16383,610.31,2026-02-18
179119,10415,923.15,2026-02-18
179209,3631,842.01,2026-02-15
179236,40499,16.14,2026-02-12
179254,31760,741.18,2026-02-13
179319,7127,399.96,2026-02-12
179423,48542,59.37,2026-02-17
179443,30521,421.57,2026-02-13
179470,24213,21.75,2026-02-12
179543,15245,638.39,2026-02-12
179630,6722,774.65,2026-02-18
179714,19161,837.01,2026-02-14
179716,35170,898.78,2026-02-14
179745,25314,736.67,2026-02-14
179819,26696,933.59,2026-02-13
179823,38775,427.42,2026-02-16
179841,20724,224.6,2026-02-12
180015,42081,894.84,2026-02-15
180024,49025,455.59,2026-02-17
180029,4278,857.15,2026-02-15
180030,23786,130.96,2026-02-15
180084,42905,219.25,2026-02-17
180086,8993,677.45,2026-02-15
180119,6293,196.25,2026-02-17
180149,17598,387.48,2026-02-17
180196,18851,783.3,2026-02-13
180204,41002,418.49,2026-02-18
180216,13215,254.62,2026-02-17
180240,36201,271.72,2026-02-12
180269,5881,811.22,2026-02-17
180271,26477,401.46,2026-02-16
180295,37705,429.63,2026-02-13
180402,47356,108.24,2026-02-17
180425,11191,278.52,2026-02-17
180437,26765,302.66,2026-02-18
180458,28879,758.55,2026-02-16
180612,46905,620.06,2026-02-17
180634,30288,825.4,2026-02-12
180661,36994,64.28,2026-02-15
180666,4489,484.24,2026-02-15
180962,35999,305.2,2026-02-13
181060,1039,415.08,2026-02-12
181106,16081,441.59,2026-02-16
181192,36895,985.68,2026-02-18
181199,3238,985.64,2026-02-18
181230,39480,604.79,2026-02-16
181284,42353,54.04,2026-02-15
181300,2430,316.83,2026-02-13
181335,16842,986.53,2026-02-14
181347,1850,724.43,2026-02-14
181378,22329,917.61,2026-02-12
181380,49501,231.89,2026-02-14
181400,48482,78.07,2026-02-13
181408,45143,279.26,2026-02-14
181412,17071,907.29,2026-02-12
181422,22431,585.18,2026-02-12
181609,47162,482.74,2026-02-18
181630,27453,122.92,2026-02-13
181713,49600,123.76,2026-02-15
181733,26304,484.06,2026-02-13
181738,28333,58.51,2026-02-18
181758,35952,665.2,2026-02-16
181761,18031,325.08,2026-02-13
181865,8781,704.16,2026-02-17
181870,33325,564.37,2026-02-12
181877,16451,609.11,2026-02-13
181883,8742,456.67,2026-02-13
181950,40784,57.53,2026-02-18
182090,11598,589.45,2026-02-14
182279,35900,423.51,2026-02-14
182289,18308,483.17,2026-02-18
182303,24385,223.4,2026-02-17
182313,595,635.7,2026-02-16
182317,8572,722.4,2026-02-12
182347,49903,348.33,2026-02-18
182371,13968,833.62,2026-02-15
182401,15713,477.06,2026-02-18
182511,21760,82.17,2026-02-18
182608,48829,382.2,2026-02-15
182612,38658,848.41,2026-02-17
182676,7695,663.51,2026-02-14
182709,17120,900.44,2026-02-14
182751,24073,388.28,2026-02-18
182812,8915,752.48,2026-02-14
182827,42325,883.43,2026-02-12
182887,11312,878.77,2026-02-15
182889,46574,806.28,2026-02-18
182907,19850,768.32,2026-02-17
182909,24406,696.7,2026-02-16
182962,22009,218.19,2026-02-13
182987,12684,916.01,2026-02-14
183072,29235,222.75,2026-02-17
183086,16504,368.02,2026-02-12
183278,45834,571.57,2026-02-13
183375,32963,877.57,2026-02-18
183397,1358,143.4,2026-02-16
183447,19162,34.15,2026-02-14
183580,42574,56.65,2026-02-18
183617,4960,131.99,2026-02-12
183637,42061,456.64,2026-02-15
183791,27504,946.72,2026-02-12
183793,23471,362.38,2026-02-12
183880,11382,38.51,2026-02-13
183894,15037,476.88,2026-02-13
183933,1954,288.85,2026-02-13
183988,21665,60.38,2026-02-17
184177,16374,448.9,2026-02-17
184223,36390,311.94,2026-02-13
184260,35658,916.08,2026-02-17
184286,2822,275.32,2026-02-16
184318,49683,896.54,2026-02-15
184412,31753,778.9,2026-02-17
184413,45625,810.44,2026-02-18
184421,31694,512.68,2026-02-18
184427,46680,663.88,2026-02-13
184451,43384,91.36,2026-02-12
184504,38359,243.01,2026-02-18
184515,30572,57.22,2026-02-12
184568,11673,733.63,2026-02-17
184595,16096,274.91,2026-02-13
184648,43250,919.24,2026-02-18
184710,13694,821.27,2026-02-15
184727,8460,461.94,2026-02-14
184728,1861,987.58,2026-02-17
184731,22542,83.46,2026-02-17
184792,9862,796.17,2026-02-13
184824,44134,643.54,2026-02-17
184835,7881,35.22,2026-02-15
184907,43856,966.04,2026-02-18
184954,25453,901.95,2026-02-17
185004,38585,382.26,2026-02-16
185044,44096,95.59,2026-02-13
185116,44280,169.19,2026-02-14
185194,38302,717.23,2026-02-17
185195,25768,411.3,2026-02-12
185208,10775,795.5,2026-02-18
185314,37169,135.41,2026-02-17
185453,30923,332.49,2026-02-15
185501,2481,236.03,2026-02-14
185566,18299,57.9,2026-02-18
185574,41755,236.1,2026-02-18
185679,24984,283.34,2026-02-16
185737,44093,998.95,2026-02-14
185831,8687,132.19,2026-02-13
185890,13821,532.67,2026-02-15
185924,26168,275.76,2026-02-13
185946,46340,229.41,2026-02-15
185994,2640,306.75,2026-02-13
186001,15519,570.35,2026-02-15
186022,6600,869.1,2026-02-13
186026,22183,284.76,2026-02-15
186050,39925,916.52,2026-02-13
186085,26733,462.1,2026-02-16
186148,20274,880.04,2026-02-15
186243,19490,168.9,2026-02-15
186262,29452,715.17,2026-02-16
186268,10957,422.58,2026-02-13
186296,23620,417.13,2026-02-17
186306,31832,97.11,2026-02-12
186323,35904,449.87,2026-02-13
186355,14901,874.88,2026-02-14
186408,24652,55.96,2026-02-16
186514,31439,763.8,2026-02-13
186530,33018,37.92,2026-02-13
186560,31598,89.36,2026-02-18
186568,45928,586.72,2026-02-18
186609,19490,543.19,2026-02-16
186667,2475,289.24,2026-02-17
186674,27540,521.54,2026-02-16
186686,23153,246.72,2026-02-14
186720,32493,670.43,2026-02-13
186769,35629,180.72,2026-02-18
186812,15713,388.03,2026-02-13
186847,44030,356.1,2026-02-12
186940,5390,813.95,2026-02-12
186953,21784,982.74,2026-02-13
187045,47941,288.34,2026-02-12
187104,21235,26.69,2026-02-17
187112,8627,255.8,2026-02-15
187124,46720,337.22,2026-02-17
187209,20186,830.07,2026-02-14
187392,5564,747.25,2026-02-17
187413,7113,428.53,2026-02-12
187427,37202,196.14,2026-02-12
187453,20648,573.75,2026-02-16
187521,48836,865.71,2026-02-12
187552,11718,387.78,2026-02-14
187687,38506,563.39,2026-02-18
187802,24815,10.28,2026-02-18
187831,12217,969.1,2026-02-14
187846,33522,543.04,2026-02-15
187860,34487,848.89,2026-02-15
187862,27739,116.76,2026-02-17
187947,25732,491.83,2026-02-15
188021,11330,909.74,2026-02-14
188051,9196,734.82,2026-02-17
188135,41336,871.38,2026-02-18
188180,12730,512.72,2026-02-12
188232,42773,481.78,2026-02-12
188264,40617,41.85,2026-02-14
188268,1347,629.48,2026-02-14
188317,18015,435.76,2026-02-14
188356,16019,180.99,2026-02-14
188392,47804,628.22,2026-02-15
188458,154,200.83,2026-02-17
188477,18325,601.84,2026-02-15
188538,9756,336.03,2026-02-18
188678,21602,78.52,2026-02-17
188685,47654,156.04,2026-02-13
188694,46735,641.27,2026-02-15
188724,5213,963.87,2026-02-17
188728,12845,632.42,2026-02-18
188747,10281,301.06,2026-02-13
188770,15495,607.6,2026-02-13
188795,11186,770.88,2026-02-18
188815,13414,103.35,2026-02-12
188830,23235,478.66,2026-02-13
189090,45940,809.24,2026-02-16
189129,20004,757.18,2026-02-12
189236,8765,419.88,2026-02-15
189311,9748,906.91,2026-02-17
189347,4630,510.73,2026-02-16
189374,1700,879.13,2026-02-17
189409,31067,242.7,2026-02-14
189488,487,590.53,2026-02-18
189497,21894,129.29,2026-02-16
189550,14523,498.44,2026-02-12
189607,39298,672.14,2026-02-14
189639,20677,373.95,2026-02-13
189718,21709,523.32,2026-02-16
189721,34776,23.8,2026-02-16
189729,1400,58.82,2026-02-16
189731,28850,565.16,2026-02-16
189840,43940,566.82,2026-02-12
189916,49669,741.58,2026-02-12
189975,38574,158.97,2026-02-12
189994,8466,570.69,2026-02-14
190007,23947,10.1,2026-02-12
190162,21295,102.79,2026-02-17
190186,22490,226.37,2026-02-12
190195,15160,493.77,2026-02-14
190216,42262,432.04,2026-02-17
190257,10148,157.75,2026-02-18
190362,28101,628.39,2026-02-18
190386,13739,158.75,2026-02-12
190418,25272,236.18,2026-02-16
190488,406,297.36,2026-02-17
190558,35610,771.48,2026-02-14
190585,15090,761.96,2026-02-18
190636,32886,478.71,2026-02-12
190637,26812,169.7,2026-02-15
190719,18286,714.07,2026-02-13
190739,5999,28.07,2026-02-12
190818,7906,590.84,2026-02-12
190824,42620,570.55,2026-02-18
190849,13242,815.62,2026-02-13
190919,31238,467.41,2026-02-18
190955,48169,822.34,2026-02-17
191096,48276,796.22,2026-02-16
191104,26259,269.56,2026-02-14
191121,9673,537.97,2026-02-18
191295,31605,579.65,2026-02-15
191435,33815,898.81,2026-02-14
191459,37302,472.72,2026-02-12
191474,13452,386.79,2026-02-17
191504,44232,953.27,2026-02-15
191513,43183,532.1,2026-02-14
191571,1194,877.62,2026-02-13
191584,44752,444.42,2026-02-12
191597,21346,399.69,2026-02-14
191605,30111,893.39,2026-02-16
191637,18630,398.82,2026-02-18
191699,31475,550.69,2026-02-16
191727,1504,505.45,2026-02-15
191732,10703,107.03,2026-02-12
191784,2002,577.7,2026-02-14
191854,31464,308.21,2026-02-12
192008,13557,462.08,2026-02-13
192104,7764,835.53,2026-02-16
192111,13281,47.49,2026-02-17
192179,4995,162.67,2026-02-17
192198,3914,897.78,2026-02-18
192209,10978,772.93,2026-02-13
192224,44342,172.3,2026-02-14
192260,34180,579.04,2026-02-13
192299,17933,34.06,2026-02-17
192348,8085,29.57,2026-02-12
192358,33852,815.39,2026-02-16
192359,33412,809.56,2026-02-12
192484,33633,557.47,2026-02-13
192528,31357,884.43,2026-02-18
192639,7156,100.8,2026-02-14
192715,31448,453.47,2026-02-15
192742,16542,921.74,2026-02-12
192764,35752,470.57,2026-02-14
192876,27540,157.8,2026-02-18
192924,41142,46.19,2026-02-15
192934,44398,345.68,2026-02-17
193116,3252,903.67,2026-02-17
193251,18628,415.73,2026-02-18
193332,8678,75.72,2026-02-17
193348,44206,366.99,2026-02-12
193386,25191,429.68,2026-02-14
193403,26438,942.21,2026-02-14
193409,20704,69.86,2026-02-17
193484,43293,31.21,2026-02-18
193518,28627,408.63,2026-02-18
193551,14307,748.53,2026-02-12
193603,19283,536.89,2026-02-18
193752,2718,564.92,2026-02-17
193837,39327,898.54,2026-02-16
193861,25867,884.53,2026-02-14
194128,48469,183.71,2026-02-12
194140,29655,748.6,2026-02-13
194141,12416,344.01,2026-02-16
194215,49405,103.18,2026-02-14
194216,12303,519.06,2026-02-16
194269,8039,42.56,2026-02-17
194376,37837,996.2,2026-02-12
194396,24271,668.92,2026-02-14
194456,13311,95.43,2026-02-15
194498,2857,307.89,2026-02-16
194561,43003,512.15,2026-02-16
194572,17152,21.07,2026-02-18
194576,19762,575.76,2026-02-15
194689,41057,85.78,2026-02-13
194927,45277,738.79,2026-02-16
195004,14689,903.75,2026-02-16
195154,28880,671.48,2026-02-14
195161,19280,483.47,2026-02-17
195204,7662,744.18,2026-02-14
195205,43113,62.26,2026-02-18
195238,20043,228.52,2026-02-18
195326,13431,826.83,2026-02-18
195337,38430,547.13,2026-02-18
195403,41320,731.14,2026-02-16
195417,48827,269.51,2026-02-12
195466,18244,110.34,2026-02-17
195472,16424,951.66,2026-02-17
195475,30596,872.49,2026-02-17
195499,26609,537.64,2026-02-14
195542,49691,730.07,2026-02-13
195545,17526,807.92,2026-02-18
195547,36530,812.82,2026-02-14
195576,26728,196.41,2026-02-13
195591,17412,992.35,2026-02-15
195701,46913,788.93,2026-02-14
195719,21311,62.88,2026-02-14
195823,23203,231.39,2026-02-12
195869,46384,902.92,2026-02-12
195899,13144,91.9,2026-02-18
195929,3065,693.67,2026-02-13
195944,32459,93.36,2026-02-15
195949,31328,360.04,2026-02-13
195971,25552,565.4,2026-02-17
195982,18909,110.86,2026-02-18
196127,23102,174.53,2026-02-17
196141,43855,792.1,2026-02-18
196210,37574,449.38,2026-02-12
196303,28561,153.46,2026-02-16
196313,15100,331.29,2026-02-17
196364,42880,293.28,2026-02-14
196392,24166,599.12,2026-02-12
196415,4579,776.48,2026-02-17
196489,40309,378.68,2026-02-18
196527,7616,98.45,2026-02-13
196551,35837,64.23,2026-02-15
196647,655,972.0,2026-02-17
196673,49936,90.08,2026-02-12
196746,36907,79.53,2026-02-13
196756,8475,724.2,2026-02-18
196806,46721,392.79,2026-02-17
196883,27323,937.36,2026-02-18
196912,22122,424.66,2026-02-13
196928,21312,898.35,2026-02-12
196930,5347,611.65,2026-02-17
197040,24630,947.83,2026-02-18
197066,9139,460.26,2026-02-16
197084,7389,706.44,2026-02-15
197134,33216,416.0,2026-02-15
197156,42347,681.02,2026-02-17
197159,16951,336.49,2026-02-14
197264,21598,726.19,2026-02-13
197296,1245,665.13,2026-02-15
197341,44605,38.61,2026-02-16
197342,31635,330.58,2026-02-13
197434,26898,705.4,2026-02-15
197435,23210,346.54,2026-02-14
197557,12545,145.3,2026-02-15
197616,46475,800.81,2026-02-15
197672,3051,48.99,2026-02-13
197697,6858,274.52,2026-02-18
197816,19605,676.76,2026-02-13
197868,15517,763.67,2026-02-13
197911,39984,833.79,2026-02-12
197914,16733,331.43,2026-02-13
197942,22373,81.75,2026-02-12
198076,19777,482.34,2026-02-13
198323,37981,270.04,2026-02-12
198369,9315,122.59,2026-02-12
198404,15679,950.22,2026-02-15
198448,38676,895.02,2026-02-17
198453,46900,158.43,2026-02-15
198459,24806,340.18,2026-02-18
198484,11588,568.65,2026-02-13
198636,44514,698.36,2026-02-12
198645,34708,674.43,2026-02-12
198776,39600,688.44,2026-02-18
198811,30409,164.84,2026-02-14
198918,25276,227.4,2026-02-14
198920,28421,904.85,2026-02-13
198937,42034,762.09,2026-02-18
199157,16080,345.42,2026-02-13
199271,7421,218.38,2026-02-13
199274,16805,367.89,2026-02-13
199304,25469,263.72,2026-02-17
199420,34977,983.68,2026-02-13
199436,22012,952.2,2026-02-14
199652,10392,436.16,2026-02-14
199683,3388,871.17,2026-02-14
199686,4876,341.06,2026-02-18
199719,31617,705.26,2026-02-18
199762,7179,114.58,2026-02-17
199832,16682,578.17,2026-02-12
199933,49958,701.42,2026-02-14
199944,49211,381.05,2026-02-18
199981,37426,636.53,2026-02-15
